number_of_snps	CellType
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
4	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
3	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
0	adipose_tissue-ENCODE
4	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	adipose_tissue-ENCODE
2	adipose_tissue-ENCODE
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
3	brite_adipose-Loft2014
2	brite_adipose-Loft2014
0	brite_adipose-Loft2014
2	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
3	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
2	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
2	brite_adipose-Loft2014
1	brite_adipose-Loft2014
2	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
1	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
2	brite_adipose-Loft2014
3	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
2	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
1	brite_adipose-Loft2014
1	brite_adipose-Loft2014
1	brite_adipose-Loft2014
0	brite_adipose-Loft2014
0	brite_adipose-Loft2014
